x,y,category_label,category_predict
3.0,11.0,0,1
2.91,11.0,1,1
2.82,11.0,1,1
2.73,11.0,1,1
2.64,11.0,1,1
2.55,11.0,1,1
2.46,11.0,1,1
2.37,11.0,1,1
2.28,11.0,1,1
2.19,11.0,1,1
2.1,11.0,1,1
2.01,11.0,1,1
1.92,11.0,1,1
1.83,11.0,1,1
1.74,11.0,1,1
1.65,11.0,1,1
1.56,11.0,1,1
1.47,11.0,1,1
1.38,11.0,1,1
1.29,11.0,1,1
1.2,11.0,1,0
1.11,11.0,1,1
1.02,11.0,1,1
0.93,11.0,1,1
0.84,11.0,1,1
0.75,11.0,1,1
0.66,11.0,1,1
0.57,11.0,1,1
0.48,11.0,1,1
0.39,11.0,1,1
0.3,11.0,1,1
0.21,11.0,1,1
0.12,11.0,1,1
0.03,11.0,1,1
-0.06,11.0,1,1
-0.15,11.0,1,1
-0.24,11.0,1,1
-0.33,11.0,1,1
-0.42,11.0,1,1
-0.51,11.0,1,1
-0.6,11.0,1,1
-0.69,11.0,1,1
-0.78,11.0,1,1
-0.87,11.0,1,1
-0.96,11.0,1,1
-1.05,11.0,1,1
-1.14,11.0,1,1
-1.23,11.0,1,1
-1.32,11.0,1,1
-1.41,11.0,1,1
-1.5,11.0,1,1
-1.59,11.0,1,1
-1.68,11.0,1,1
-1.77,11.0,1,1
-1.86,11.0,1,1
-1.95,11.0,1,1
-2.04,11.0,1,1
-2.13,11.0,1,1
-2.22,11.0,1,1
-2.31,11.0,1,1
-2.4,11.0,1,1
-2.49,11.0,1,1
-2.58,11.0,1,1
-2.67,11.0,1,1
-2.76,11.0,1,1
-2.85,11.0,1,1
-2.94,11.0,1,1
-3.03,11.0,1,1
-3.12,11.0,1,1
-3.21,11.0,1,1
-3.3,11.0,1,1
-3.39,11.0,1,1
-3.48,11.0,1,1
-3.57,11.0,1,1
-3.66,11.0,1,1
-3.75,11.0,1,1
-3.84,11.0,1,1
-3.93,11.0,1,1
-4.02,11.0,1,1
-4.11,11.0,1,1
-4.2,11.0,1,1
-4.29,11.0,1,1
-4.38,11.0,1,1
-4.47,11.0,1,1
-4.56,11.0,1,1
-4.65,11.0,1,1
-4.74,11.0,1,1
-4.83,11.0,1,1
-4.92,11.0,1,1
-5.01,11.0,1,1
-5.1,11.0,1,1
-5.19,11.0,1,1
-5.28,11.0,1,1
-5.37,11.0,1,1
-5.46,11.0,1,1
-5.55,11.0,1,1
-5.64,11.0,1,1
-5.73,11.0,1,1
-5.82,11.0,1,1
-5.91,11.0,1,1
-6.0,11.0,1,1
-6.0,11.0,0,1
-6.0,11.09,1,1
-6.0,11.18,1,1
-6.0,11.27,1,1
-6.0,11.36,1,1
-6.0,11.45,1,1
-6.0,11.54,1,1
-6.0,11.63,1,1
-6.0,11.72,1,1
-6.0,11.809000000000001,1,1
-6.0,11.899000000000001,1,1
-6.0,11.989,1,1
-6.0,12.079,1,1
-6.0,12.169,1,1
-6.0,12.259,1,1
-6.0,12.349,1,1
-6.0,12.439,1,1
-6.0,12.448,0,1
-5.9099,12.448,1,1
-5.8198,12.448,1,1
-5.7297,12.448,1,1
-5.6396,12.448,1,1
-5.5495,12.448,1,1
-5.4595,12.448,1,1
-5.3694,12.448,1,1
-5.2793,12.448,1,2
-5.1892,12.448,1,1
-5.0991,12.448,1,1
-5.0089999999999995,12.448,1,1
-4.9189,12.448,1,1
-4.8288,12.448,1,1
-4.7387,12.448,1,2
-4.6486,12.448,1,1
-4.5586,12.448,1,1
-4.4685,12.448,1,1
-4.3784,12.448,1,1
-4.2883,12.448,1,1
-4.1982,12.448,1,2
-4.1081,12.448,1,1
-4.018,12.448,1,1
-3.9279,12.448,1,1
-3.8378,12.448,1,1
-3.7477,12.448,1,1
-3.6577,12.448,1,1
-3.5676,12.448,1,1
-3.4775,12.448,1,1
-3.3874,12.448,1,1
-3.2973,12.448,1,1
-3.2072,12.448,1,1
-3.1171,12.448,1,1
-3.0269999999999997,12.448,1,2
-3.0,12.448,0,1
-3.0,12.538,1,1
-3.0,12.628,1,1
-3.0,12.718,1,1
-3.0,12.808,1,1
-3.0,12.898,1,1
-3.0,12.987,1,1
-3.0,13.077,1,1
-3.0,13.167,1,1
-3.0,13.257,1,1
-3.0,13.347000000000001,1,1
-3.0,13.437000000000001,1,1
-3.0,13.527000000000001,1,1
-3.0,13.617,1,1
-3.0,13.707,1,1
-3.0,13.797,1,1
-3.0,13.887,1,1
-3.0,13.977,1,1
-3.0,14.065999999999999,1,1
-3.0,14.155999999999999,1,1
-3.0,14.245999999999999,1,1
-3.0,14.335999999999999,1,1
-3.0,14.425999999999998,1,1
-3.0,14.515999999999998,1,1
-3.0,14.552,0,1
-3.0901,14.552,1,1
-3.1802,14.552,1,1
-3.2703,14.552,1,1
-3.3604,14.552,1,1
-3.4505,14.552,1,1
-3.5405,14.552,1,1
-3.6306,14.552,1,1
-3.7207,14.552,1,1
-3.8108,14.552,1,1
-3.9009,14.552,1,2
-3.991,14.552,1,1
-4.0811,14.552,1,2
-4.1712,14.552,1,1
-4.2613,14.552,1,1
-4.3514,14.552,1,1
-4.4414,14.552,1,1
-4.5315,14.552,1,1
-4.6216,14.552,1,2
-4.7117,14.552,1,1
-4.8018,14.552,1,1
-4.8919,14.552,1,1
-4.982,14.552,1,2
-5.0721,14.552,1,2
-5.1622,14.552,1,2
-5.2523,14.552,1,1
-5.3423,14.552,1,1
-5.4324,14.552,1,1
-5.5225,14.552,1,1
-5.6126,14.552,1,1
-5.7027,14.552,1,1
-5.7928,14.552,1,1
-5.8829,14.552,1,1
-5.973,14.552,1,1
-6.0,14.552,0,1
-6.0,14.642000000000001,1,1
-6.0,14.732000000000001,1,1
-6.0,14.822000000000001,1,1
-6.0,14.912,1,1
-6.0,15.002,1,1
-6.0,15.092,1,1
-6.0,15.182,1,1
-6.0,15.272,1,1
-6.0,15.360999999999999,1,1
-6.0,15.450999999999999,1,1
-6.0,15.540999999999999,1,1
-6.0,15.630999999999998,1,1
-6.0,15.720999999999998,1,1
-6.0,15.811,1,1
-6.0,15.901,1,1
-6.0,15.991,1,1
-6.0,16.0,0,1
-5.91,16.0,1,1
-5.82,16.0,2,1
-5.73,16.0,2,1
-5.64,16.0,1,1
-5.55,16.0,1,1
-5.46,16.0,1,2
-5.37,16.0,1,1
-5.28,16.0,1,2
-5.19,16.0,1,1
-5.1,16.0,1,1
-5.01,16.0,1,1
-4.92,16.0,1,1
-4.83,16.0,1,1
-4.74,16.0,1,2
-4.65,16.0,1,1
-4.56,16.0,1,1
-4.47,16.0,1,1
-4.38,16.0,1,1
-4.29,16.0,1,1
-4.2,16.0,1,2
-4.11,16.0,1,1
-4.02,16.0,1,1
-3.93,16.0,1,1
-3.84,16.0,1,1
-3.75,16.0,1,1
-3.66,16.0,1,1
-3.57,16.0,1,1
-3.48,16.0,1,1
-3.39,16.0,1,1
-3.3,16.0,1,1
-3.21,16.0,1,2
-3.12,16.0,1,1
-3.03,16.0,1,1
-2.94,16.0,1,1
-2.85,16.0,1,1
-2.76,16.0,1,1
-2.67,16.0,1,1
-2.58,16.0,1,1
-2.49,16.0,1,1
-2.4,16.0,1,1
-2.31,16.0,1,1
-2.22,16.0,1,1
-2.13,16.0,1,2
-2.04,16.0,1,1
-1.95,16.0,1,2
-1.86,16.0,1,1
-1.77,16.0,1,1
-1.68,16.0,1,1
-1.59,16.0,1,1
-1.5,16.0,1,1
-1.41,16.0,1,1
-1.32,16.0,1,1
-1.23,16.0,1,1
-1.14,16.0,1,1
-1.05,16.0,1,1
-0.96,16.0,1,1
-0.87,16.0,1,1
-0.78,16.0,1,1
-0.69,16.0,1,1
-0.6,16.0,1,1
-0.51,16.0,1,1
-0.42,16.0,1,1
-0.33,16.0,1,1
-0.24,16.0,1,1
-0.15,16.0,1,1
-0.06,16.0,1,1
0.03,16.0,1,1
0.12,16.0,1,1
0.21,16.0,1,1
0.3,16.0,1,1
0.39,16.0,1,1
0.48,16.0,1,2
0.57,16.0,1,1
0.66,16.0,1,1
0.75,16.0,1,1
0.84,16.0,1,1
0.93,16.0,1,1
1.02,16.0,1,1
1.11,16.0,1,1
1.2,16.0,1,2
1.29,16.0,1,1
1.38,16.0,1,1
1.47,16.0,1,1
1.56,16.0,1,1
1.65,16.0,1,1
1.74,16.0,1,1
1.83,16.0,1,1
1.92,16.0,1,1
2.01,16.0,1,1
2.1,16.0,1,1
2.19,16.0,1,1
2.28,16.0,1,1
2.37,16.0,1,2
2.46,16.0,1,1
2.55,16.0,1,1
2.64,16.0,1,1
2.73,16.0,1,1
2.82,16.0,1,1
2.91,16.0,1,1
3.0,16.0,1,1
3.0,16.0,0,1
3.0,15.91,1,1
3.0,15.82,1,1
3.0,15.73,1,1
3.0,15.64,1,1
3.0,15.55,1,1
3.0,15.46,1,1
3.0,15.370999999999999,1,1
3.0,15.280999999999999,1,1
3.0,15.190999999999999,1,1
3.0,15.100999999999999,1,1
3.0,15.011,1,1
3.0,14.921,1,1
3.0,14.831,1,1
3.0,14.741,1,1
3.0,14.651,1,1
3.0,14.561,1,1
3.0,14.470999999999998,1,1
3.0,14.380999999999998,1,1
3.0,14.290999999999999,1,1
3.0,14.200999999999999,1,1
3.0,14.112,1,1
3.0,14.022,1,1
3.0,13.932,1,1
3.0,13.842,1,1
3.0,13.752,1,1
3.0,13.662,1,1
3.0,13.572000000000001,1,1
3.0,13.482000000000001,1,1
3.0,13.392000000000001,1,1
3.0,13.302,1,1
3.0,13.212,1,1
3.0,13.122,1,1
3.0,13.032,1,1
3.0,12.942,1,1
3.0,12.853,1,1
3.0,12.763,1,1
3.0,12.673,1,1
3.0,12.583,1,1
3.0,12.493,1,1
3.0,12.402999999999999,1,1
3.0,12.312999999999999,1,1
3.0,12.222999999999999,1,1
3.0,12.133,1,1
3.0,12.043,1,1
3.0,11.953,1,1
3.0,11.863,1,1
3.0,11.773,1,1
3.0,11.683,1,1
3.0,11.594000000000001,1,1
3.0,11.504000000000001,1,1
3.0,11.414000000000001,1,1
3.0,11.324000000000002,1,1
3.0,11.234000000000002,1,1
3.0,11.144,1,1
3.0,11.054,1,1
2.907,11.0,0,1
2.907,11.08,1,1
2.907,11.16,1,1
2.907,11.24,2,2
2.907,11.32,3,2
2.907,11.4,2,2
2.907,11.48,1,2
2.907,11.56,1,2
2.907,11.64,2,2
2.907,11.72,2,2
2.907,11.8,2,2
2.907,11.88,2,2
2.907,11.96,2,2
2.907,12.04,2,2
2.907,12.12,2,2
2.907,12.2,2,2
2.907,12.28,2,2
2.907,12.36,2,2
2.907,12.44,2,2
2.907,12.52,2,2
2.907,12.6,3,2
2.907,12.68,2,2
2.907,12.76,1,2
2.907,12.84,3,2
2.907,12.92,3,2
2.907,13.0,2,2
2.907,13.08,3,2
2.907,13.16,2,2
2.907,13.24,2,2
2.907,13.32,2,2
2.907,13.4,2,2
2.907,13.48,2,2
2.907,13.56,1,2
2.907,13.64,2,2
2.907,13.72,2,2
2.907,13.8,2,2
2.907,13.88,3,2
2.907,13.96,2,2
2.907,14.04,2,2
2.907,14.12,2,2
2.907,14.2,3,2
2.907,14.28,2,2
2.907,14.36,2,2
2.907,14.44,2,2
2.907,14.52,2,2
2.907,14.6,2,2
2.907,14.68,2,2
2.907,14.76,2,2
2.907,14.84,2,2
2.907,14.92,2,2
2.907,15.0,1,2
2.907,15.08,1,2
2.907,15.16,2,2
2.907,15.24,2,2
2.907,15.32,2,2
2.907,15.4,3,2
2.907,15.48,2,1
2.907,15.56,2,2
2.907,15.64,2,2
2.907,15.72,2,1
2.907,15.8,3,1
2.907,15.88,2,1
2.907,15.96,2,1
2.8139999999999996,16.0,0,1
2.8139999999999996,15.92,1,1
2.8139999999999996,15.84,1,2
2.8139999999999996,15.76,3,2
2.8139999999999996,15.68,2,2
2.8139999999999996,15.6,1,2
2.8139999999999996,15.52,2,2
2.8139999999999996,15.44,1,2
2.8139999999999996,15.36,3,2
2.8139999999999996,15.28,1,2
2.8139999999999996,15.2,2,2
2.8139999999999996,15.12,3,2
2.8139999999999996,15.04,3,2
2.8139999999999996,14.96,2,2
2.8139999999999996,14.88,2,2
2.8139999999999996,14.8,2,2
2.8139999999999996,14.72,1,2
2.8139999999999996,14.64,2,2
2.8139999999999996,14.56,3,2
2.8139999999999996,14.48,2,2
2.8139999999999996,14.4,2,2
2.8139999999999996,14.32,2,2
2.8139999999999996,14.24,1,2
2.8139999999999996,14.16,2,2
2.8139999999999996,14.08,2,2
2.8139999999999996,14.0,3,2
2.8139999999999996,13.92,2,2
2.8139999999999996,13.84,2,2
2.8139999999999996,13.76,2,2
2.8139999999999996,13.68,2,2
2.8139999999999996,13.6,2,2
2.8139999999999996,13.52,2,2
2.8139999999999996,13.44,1,2
2.8139999999999996,13.36,2,2
2.8139999999999996,13.28,2,2
2.8139999999999996,13.2,1,2
2.8139999999999996,13.12,2,2
2.8139999999999996,13.04,2,2
2.8139999999999996,12.96,2,2
2.8139999999999996,12.88,3,2
2.8139999999999996,12.8,2,2
2.8139999999999996,12.72,2,2
2.8139999999999996,12.64,2,2
2.8139999999999996,12.56,2,2
2.8139999999999996,12.48,2,2
2.8139999999999996,12.4,2,2
2.8139999999999996,12.32,2,2
2.8139999999999996,12.24,2,2
2.8139999999999996,12.16,2,2
2.8139999999999996,12.08,2,2
2.8139999999999996,12.0,2,2
2.8139999999999996,11.92,2,2
2.8139999999999996,11.84,1,2
2.8139999999999996,11.76,3,2
2.8139999999999996,11.68,3,2
2.8139999999999996,11.6,2,2
2.8139999999999996,11.52,2,2
2.8139999999999996,11.44,1,2
2.8139999999999996,11.36,1,2
2.8139999999999996,11.28,1,2
2.8139999999999996,11.2,1,2
2.8139999999999996,11.12,2,2
2.8139999999999996,11.04,3,1
2.721,11.0,0,1
2.721,11.08,1,1
2.721,11.16,1,2
2.721,11.24,1,2
2.721,11.32,2,2
2.721,11.4,3,2
2.721,11.48,2,2
2.721,11.56,1,2
2.721,11.64,1,2
2.721,11.72,2,2
2.721,11.8,2,2
2.721,11.88,2,2
2.721,11.96,1,2
2.721,12.04,2,2
2.721,12.12,1,2
2.721,12.2,2,2
2.721,12.28,1,2
2.721,12.36,2,2
2.721,12.44,2,2
2.721,12.52,2,2
2.721,12.6,2,2
2.721,12.68,1,2
2.721,12.76,2,2
2.721,12.84,2,2
2.721,12.92,1,2
2.721,13.0,1,2
2.721,13.08,1,2
2.721,13.16,2,2
2.721,13.24,1,2
2.721,13.32,2,2
2.721,13.4,1,2
2.721,13.48,2,2
2.721,13.56,2,2
2.721,13.64,2,2
2.721,13.72,2,2
2.721,13.8,1,2
2.721,13.88,2,2
2.721,13.96,2,2
2.721,14.04,1,2
2.721,14.12,2,2
2.721,14.2,1,2
2.721,14.28,2,2
2.721,14.36,1,2
2.721,14.44,2,2
2.721,14.52,2,2
2.721,14.6,2,2
2.721,14.68,2,2
2.721,14.76,2,2
2.721,14.84,2,2
2.721,14.92,2,2
2.721,15.0,2,2
2.721,15.08,1,2
2.721,15.16,2,2
2.721,15.24,2,2
2.721,15.32,1,2
2.721,15.4,2,2
2.721,15.48,2,2
2.721,15.56,2,2
2.721,15.64,2,2
2.721,15.72,1,2
2.721,15.8,1,2
2.721,15.88,1,2
2.721,15.96,2,1
2.628,16.0,0,1
2.628,15.92,1,1
2.628,15.84,1,1
2.628,15.76,2,2
2.628,15.68,2,2
2.628,15.6,2,2
2.628,15.52,2,2
2.628,15.44,1,2
2.628,15.36,2,2
2.628,15.28,2,2
2.628,15.2,1,2
2.628,15.12,2,2
2.628,15.04,2,2
2.628,14.96,2,2
2.628,14.88,2,2
2.628,14.8,2,2
2.628,14.72,2,2
2.628,14.64,1,2
2.628,14.56,3,2
2.628,14.48,1,2
2.628,14.4,3,2
2.628,14.32,2,2
2.628,14.24,2,2
2.628,14.16,2,2
2.628,14.08,2,2
2.628,14.0,2,2
2.628,13.92,1,2
2.628,13.84,2,2
2.628,13.76,1,2
2.628,13.68,3,2
2.628,13.6,2,2
2.628,13.52,1,2
2.628,13.44,2,2
2.628,13.36,1,2
2.628,13.28,2,2
2.628,13.2,1,2
2.628,13.12,1,2
2.628,13.04,2,2
2.628,12.96,1,2
2.628,12.88,2,2
2.628,12.8,1,2
2.628,12.72,1,2
2.628,12.64,2,2
2.628,12.56,2,2
2.628,12.48,2,2
2.628,12.4,2,2
2.628,12.32,2,2
2.628,12.24,3,2
2.628,12.16,2,2
2.628,12.08,2,2
2.628,12.0,2,2
2.628,11.92,1,2
2.628,11.84,1,2
2.628,11.76,2,2
2.628,11.68,1,2
2.628,11.6,3,2
2.628,11.52,2,2
2.628,11.44,1,2
2.628,11.36,1,2
2.628,11.28,3,2
2.628,11.2,1,2
2.628,11.12,2,2
2.628,11.04,2,2
2.535,11.0,0,1
2.535,11.08,1,1
2.535,11.16,1,1
2.535,11.24,2,2
2.535,11.32,3,2
2.535,11.4,2,2
2.535,11.48,2,2
2.535,11.56,1,2
2.535,11.64,2,2
2.535,11.72,2,3
2.535,11.8,2,2
2.535,11.88,2,2
2.535,11.96,1,2
2.535,12.04,2,2
2.535,12.12,2,2
2.535,12.2,3,2
2.535,12.28,2,2
2.535,12.36,2,2
2.535,12.44,2,2
2.535,12.52,3,2
2.535,12.6,3,2
2.535,12.68,1,2
2.535,12.76,3,2
2.535,12.84,2,2
2.535,12.92,2,2
2.535,13.0,2,2
2.535,13.08,2,2
2.535,13.16,2,2
2.535,13.24,2,2
2.535,13.32,2,2
2.535,13.4,1,2
2.535,13.48,2,2
2.535,13.56,2,2
2.535,13.64,2,2
2.535,13.72,2,2
2.535,13.8,1,2
2.535,13.88,2,2
2.535,13.96,2,2
2.535,14.04,3,2
2.535,14.12,2,2
2.535,14.2,2,2
2.535,14.28,2,2
2.535,14.36,2,2
2.535,14.44,3,2
2.535,14.52,3,2
